restaurant_id,DBA,BORO,CUISINE DESCRIPTION,Latitude,Longitude
40389881,WHARF BAR AND GRILL,Queens,American,40.58163547,-73.83823199
40390163,5 BURRO CAFE,Queens,Mexican,40.71924001,-73.84237002
40390266,VILLA BARONE MANOR,Bronx,American,40.82883153,-73.81917828
40390409,THE FAMOUS JIMBO'S HAMBURGER PALACE,Manhattan,Hamburgers,40.81370465,-73.95601244
40390536,TASTE OF INDIA II RESTAURANT,Staten Island,Indian,0.0,0.0
40390696,HAN BAT RESTAURANT,Manhattan,Korean,40.74986925,-73.98589898
40390729,DENNIS' PLACE,Brooklyn,American,40.66974269,-73.91036261
40390758,WHITE CASTLE,Queens,Hamburgers,40.70538684,-73.73976888
40390850,CAFE LUNA,Staten Island,Italian,40.59658633,-74.08557426
40390973,MIRACALI BAKERY II,Queens,Bakery Products/Desserts,40.74703912,-73.88940892
40391032,KABAB CAFE,Queens,Egyptian,40.7675785,-73.912003
40391060,LUKE'S BAR & GRILL,Manhattan,American,40.77450181,-73.95714325
40391086,A & S PIZZERIA,Staten Island,Pizza,40.64382156,-74.07756703
40391092,BELAIRE CAFE,Manhattan,American,40.76595606,-73.95374089
40391121,LAZZARA'S PIZZA CAFE & RESTAURANT,Manhattan,Pizza,40.75386602,-73.98961219
40391143,LITTLE PIE COMPANY,Manhattan,Bakery Products/Desserts,40.75952049,-73.99317046
40391154,MALACHY'S,Manhattan,Irish,40.77748869,-73.97896784
40391205,GROTTA AZZURRA PIZZERIA,Brooklyn,Pizza,40.60375742,-73.99553446
40391259,SYBIL'S BAKERY,Queens,Caribbean,40.69068738,-73.81391824
40391272,LINA RESTAURANT,Manhattan,Latin American,40.86445939,-73.91897499
40391284,BAR ASSOCIATION OF THE CITY OF NY KITCHEN,Manhattan,American,40.7553691,-73.98136792
40391304,BAY RIDGE MANOR CATERING,Brooklyn,American,40.62911961,-74.0237016
40391350,VACCARO'S PIZZERIA & TRATTORIA,Queens,Pizza,40.72788992,-73.71055696
40391383,AIR FRANCE LOUNGE,Queens,French,0.0,0.0
40391498,PEKING BBQ,Queens,Chinese,40.74559668,-73.90628672
40391531,TEA & SYMPATHY,Manhattan,English,40.73834759,-74.0021543
40391639,MCDONALD'S,Bronx,Hamburgers,40.80613556,-73.92579752
40391695,ORSO,Manhattan,Italian,40.76014595,-73.98880262
40391699,H & H MIDTOWN BAGELS EAST,Manhattan,Bagels/Pretzels,40.77436074,-73.95431632
40391808,IHOP,Queens,Pancakes/Waffles,40.63556841,-73.74011066
40391824,HILLSIDE SWIMMING CLUB,Staten Island,American,40.60219557,-74.1682749
40391857,LA STRADA RESTAURANT,Staten Island,Italian,40.57371754,-74.11585362
40391913,THE NIPPON CLUB,Manhattan,Japanese,40.76495883,-73.97870828
40391979,SUTTON CAFE,Manhattan,American,40.75777465,-73.96329399
40392063,WALTER'S BAR,Manhattan,American,40.74928814,-73.99558602
40392140,SALVATORE AND LLOYD'S PIZZA,Staten Island,Pizza,40.54404627,-74.16507319
40392256,MCDONALD'S,Queens,American,40.7591202,-73.82993379
40392313,CAFE BELLA VITA,Staten Island,Italian,40.58280156,-74.09647925
40392384,B.Q.E. CAFE BILLIARDS,Queens,American,40.75256229,-73.89603725
40392388,TAL BAGEL,Manhattan,Bagels/Pretzels,40.77749656,-73.95084069
40392410,DUNKIN',Queens,Donuts,40.70730445,-73.80253891
40392496,TARTINE,Manhattan,French,40.73621488,-74.00329449
40392668,LUCY'S,Manhattan,American,40.72693086,-73.98290567
40392766,BERGEN BEACH CAFE,Brooklyn,American,40.6200787,-73.90704357
40392834,CARINITO,Manhattan,Mexican,40.73356876,-73.99310457
40392872,MOLLY'S,Manhattan,Irish,40.73837386,-73.98346565
40393044,SCALINATELLA,Manhattan,Italian,40.76266369,-73.96532724
40393051,FRIEND'S TAVERN,Queens,American,40.74726777,-73.88744161
40393093,RINCON SALVADORENO RESTAURANT,Queens,Latin American,40.70169634,-73.80544083
40393118,LA NUEVA VICTORIA,Manhattan,Chinese/Cuban,40.79387345,-73.97233903
40393154,AMSTERDAM BILLIARDS,Manhattan,American,40.73169663,-73.99027595
40393243,BUDDY'S BURRITO & TACO BAR,Brooklyn,Tex-Mex,40.68514836,-73.99456268
40393378,E.J'S LUNCHEONETTE,Manhattan,American,40.77056686,-73.95999432
40393395,COURT SQUARE DINER,Queens,American,40.74614903,-73.94556234
40393413,V & S PIZZERIA OF SHEAPSHEAD BAY,Brooklyn,Pizza,40.58336983,-73.95127575
40393519,DOWN THE HATCH,Manhattan,American,40.7323942,-74.00172473
40393558,FITZGERALD'S PUB,Manhattan,American,40.73996566,-73.98232854
40393563,GUN POST LANES SNACK BAR,Bronx,American,40.87281911,-73.85208922
40393570,PASTA LOVERS TRATTORIA,Manhattan,Italian,40.75979104,-73.98217165
40393591,DON GIOVANNI,Manhattan,Italian,40.74740249,-74.00435971
40393688,161 BAR GRILL RESTAURANT,Bronx,Latin American,40.82734877,-73.92438623
40393712,SHABU TATSU,Manhattan,Japanese,40.72928625,-73.98569047
40393725,TRIBECA GRILL,Manhattan,American,40.71969647,-74.01024177
40393761,SAN PIETRO,Manhattan,Italian,40.76070362,-73.97460896
40393772,INDOCHINE,Manhattan,Southeast Asian,40.72907826,-73.99211283
40393787,DUNKIN' / BASKIN ROBBINS,Queens,Donuts,40.70016764,-73.90582428
40393832,GLEN PATRICK'S PUB,Queens,American,40.72925198,-73.90022301
40393977,TONY'S PIZZA II,Brooklyn,Pizza,40.66473183,-73.92321958
40393985,MANETTA'S RISTORANTE,Queens,Italian,40.74287739,-73.95197423
40394007,NIAGARA / LOVERS OF TODAY/ 96 TEARS,Manhattan,American,40.72591265,-73.98362029
40394028,SALVI RESTAURANT,Brooklyn,Italian,40.6175657,-73.93225741
40394030,TIBBETT DINER,Bronx,American,40.8800092,-73.9092029
40394037,WHITE CASTLE,Queens,Hamburgers,40.71183375,-73.78741886
40394068,JACKSON HOLE,Queens,Hamburgers,40.76747249,-73.89986589
40394110,CRONIN & PHELAN'S,Queens,Irish,40.75927575,-73.91967737
40394176,MEZE MAZI,Manhattan,Greek,40.74372003,-73.97956678
40394207,PASCALOU,Manhattan,French,40.78509053,-73.95572809
40394258,TOMMASO RESTAURANT,Brooklyn,Italian,40.6117389,-74.01009189
40394392,PICCOLO ANGOLO,Manhattan,Italian,40.73804829,-74.00561848
40394401,BAR SIX,Manhattan,French,40.73648114,-73.99745966
40394518,MATEUS RESTAURANT,Queens,Portuguese,40.72052862,-73.73210834
40394555,LUIGI'S RESTAURANT,Queens,Italian,40.74931099,-73.70763395
40394600,THE RESTAURANT,Queens,American,40.58752867,-73.81141291
40394761,E & L BAKERY & COFFEE SHOP,Bronx,Bakery Products/Desserts,40.8935648,-73.85726222
40394770,WEMBLEY ATHLETIC CLUB,Bronx,American,40.90178482,-73.85692616
40394838,CULLEN'S TAVERN,Bronx,American,40.89669437,-73.85553731
40394916,LA ISLA,Brooklyn,Latin American,40.70854006,-73.95822101
40394962,RUSSO'S ON THE BAY,Queens,American,40.65335709,-73.83842501
40395055,BECCO,Manhattan,Italian,40.76043421,-73.98943789
40395079,RUDY'S BAR & GRILL,Manhattan,American,40.75992935,-73.99154604
40395087,AUSTINS ALE HOUSE,Queens,American,40.7096294,-73.83002447
40395110,PRIMA PASTA & CAFE,Queens,Italian,40.65497437,-73.83884996
40395122,GINO'S PIZZERIA RESTAURANT,Manhattan,Pizza,40.77546321,-73.95206257
40395211,THE GRAY MARE,Manhattan,Irish,40.72591335,-73.9896346
40395310,SUNRISE DINER,Queens,American,40.75555174,-73.8155447
40395343,FELIX,Manhattan,French,40.72256515,-74.00362212
40395366,MIKE'S DONUTS,Brooklyn,Donuts,40.63394824,-74.02082102
40395375,ILDA'S PLACE II,Queens,American,40.74566406,-73.8839184
40395511,WHITE CASTLE,Bronx,Hamburgers,40.84063045,-73.84095729
40395525,MCDONALD AVENUE DINER,Brooklyn,American,40.62625131,-73.97628141
40395554,COUNTRY DONUTS,Staten Island,Donuts,40.56036821,-74.16975986
40395597,ELMHURST FAMOUS PIZZA,Queens,Pizza,40.74097181,-73.87984157
40395653,MCDONALD'S,Bronx,Hamburgers,40.87295716,-73.87855715
40395826,JAVA,Brooklyn,Indonesian,40.66276111,-73.98500914
40395865,PIZZA NOSH,Brooklyn,Pizza,40.61564281,-73.94473629
40395872,CARIDAD RESTAURANT,Manhattan,Latin American,40.82619927,-73.95062391
40395882,WHITE CASTLE,Queens,Hamburgers,40.68012196,-73.84074307
40395892,THE STUMBLE INN,Manhattan,American,40.77128198,-73.9565388
40395906,ROSA'S PIZZA & PASTA,Queens,Pizza,40.71312418,-73.87544792
40395910,MCDONALD'S,Queens,Hamburgers,40.76845931,-73.7374745
40395921,GOLDEN PIZZA,Bronx,Pizza,40.8076409,-73.91945984
40395992,MCDONALD'S,Bronx,Hamburgers,40.8636649,-73.86739907
40396020,LA CONTENTA OESTE,Manhattan,Mexican,40.73497426,-73.99732621
40396037,SMILER'S DELI,Manhattan,Sandwiches,40.76045639,-73.97370662
40396159,CARMINE'S,Manhattan,Italian,40.75739816,-73.98618975
40396183,HEAVEN CAN WAIT,Manhattan,American,40.72821252,-73.98196726
40396231,DELMONICO GOURMET,Manhattan,American,40.75086405,-73.97645343
40396264,DA NICO RISTORANTE,Manhattan,Italian,40.71982315,-73.99709233
40396381,LA DINASTIA,Manhattan,Chinese/Cuban,40.84310138,-73.93919752
40396399,MCDONALD'S,Bronx,Hamburgers,40.82775312,-73.92572996
40396421,CAFFE ROMA,Manhattan,Bakery Products/Desserts,40.72044345,-73.99672072
40396445,POLLOS A LA BRASA MARIO,Queens,Latin American,40.74755052,-73.8847163
40396464,ESS-A-BAGEL,Manhattan,Bagels/Pretzels,40.75621495,-73.97046695
40396488,AUCTION HOUSE,Manhattan,American,40.77964807,-73.94998695
40396492,ROYAL KING'S PIZZA,Brooklyn,Pizza,40.64384997,-74.01160299
40396496,MR. PHIL'S PIZZA,Brooklyn,Pizza,40.61804137,-73.99931922
40396521,TEE DEE'S TAVERN,Queens,Irish,40.69817001,-73.89097251
40396532,METRO DINER,Manhattan,American,40.79730651,-73.96985633
40396548,PUGSLEY PIZZA,Bronx,Pizza,40.85906971,-73.88475362
40396622,MEDITERRANEO,Manhattan,Italian,40.76507223,-73.9610698
40396769,POPEYES,Queens,Chicken,40.71802184,-73.73650151
40396906,FLANNERY'S BAR,Manhattan,American,40.73876755,-74.00018404
40396927,MANHATTAN ESPRESSO,Manhattan,Coffee/Tea,40.75566647,-73.97237661
40397116,TOLEDO,Manhattan,Spanish,40.74950383,-73.98313805
40397189,BAGEL BOB'S,Manhattan,Bagels/Pretzels,40.7324764,-73.99401396
40397219,WHITE CASTLE,Bronx,Hamburgers,40.82186029,-73.89737742
40397305,SUGAR HILL,Brooklyn,American,40.69138798,-73.95126863
40397335,ARIRANG HIBACHI STEAKHOUSE,Brooklyn,Steakhouse,40.62110361,-74.02905158
40397359,MCCOY'S PUB,Manhattan,Irish,40.76434264,-73.98830735
40397439,BEN'S KOSHER DELI & RESTAURANT,Queens,Jewish/Kosher,40.77801472,-73.77822331
40397458,LUCIA PIZZA,Queens,Pizza,40.76002356,-73.82831432
40397492,MANHATTAN DINER,Manhattan,American,40.79376368,-73.97241853
40397574,DOMINICK'S BAR & RESTAURANT,Bronx,Italian,40.85418803,-73.8887493
40397625,LA VILLA PIZZERIA,Brooklyn,Pizza,40.61741375,-73.91079335
40397626,JENTANA'S PIZZA,Brooklyn,Pizza,40.63733719,-73.99921814
40397642,GOOD ROOM BK,Brooklyn,American,0.0,0.0
40397676,MORTON'S THE STEAKHOUSE,Manhattan,Steakhouse,40.75523147,-73.97906513
40397700,THE MERCURY LOUNGE,Manhattan,American,40.72232563,-73.98665161
40397723,WHITE CASTLE,Staten Island,Hamburgers,40.57630363,-74.10389973
40397725,GOURMET GRILL,Brooklyn,American,40.61961352,-73.91600264
40397763,ALFONSO'S BAR,Queens,Bottled Beverages,40.74612029,-73.89010337
40397780,VIRGIL'S BBQ,Manhattan,Barbecue,40.75670902,-73.98455838
40397791,PYRAMID,Manhattan,Bottled Beverages,40.72573152,-73.98377908
40397797,TOAD HALL,Manhattan,American,40.72224401,-74.00351387
40397810,SOUTH BEACH OF NEW YORK,Queens,Greek,40.7701291,-73.90939661
40397886,LANDMARK COFFEE SHOP,Manhattan,American,40.71989728,-73.99874818
40398125,LA LOCANDA,Brooklyn,Italian,40.7178447,-73.94491817
40398138,PADDY QUINNS,Queens,American,40.75997094,-73.80402821
40398306,LA GIOCONDA,Manhattan,Italian,40.75737275,-73.96864721
40398367,MCDONALD'S,Queens,Hamburgers,40.76985933,-73.83479817
40398434,CURRY IN A HURRY,Manhattan,Indian,40.74277629,-73.98234222
40398440,NICK'S PIZZA,Queens,Italian,40.7180054,-73.84077125
40398532,PAVILLION CATERERS,Brooklyn,Jewish/Kosher,40.6383432,-73.98253931
40398549,PERRY'S RESTAURANT,Brooklyn,American,40.59894199,-73.94161732
40398561,TOM & JERRY'S,Manhattan,American,40.72475259,-73.99331113
40398578,DYCKMAN BAR,Manhattan,American,40.86568096,-73.92743372
40398586,JOSEPH'S RISTORANTE,Manhattan,Italian,40.70480066,-74.00962273
40398689,CAFFEE EXPRESSO,Queens,Coffee/Tea,40.76753734,-73.91201028
40398690,DOC HOLLIDAY'S,Manhattan,American,40.72710925,-73.98277573
40398700,FAMOUS PIZZA,Queens,Pizza,40.74907139,-73.89060015
40398795,VIXEN,Queens,American,40.71286991,-73.90517862
40398811,RICK'S CABARET,Manhattan,American,40.74864524,-73.98717686
40398910,JOE'S PIZZA,Bronx,Pizza,40.83774316,-73.86465734
40398989,FRESCO,Manhattan,Italian,40.75894691,-73.97432447
40399099,STARBUCKS,Manhattan,Coffee/Tea,40.76984569,-73.95451438
40399174,GIGINO TRATTORIA,Manhattan,Italian,40.71737984,-74.01070316
40399279,POMODORO RISTORANTE,Manhattan,Italian,40.77638265,-73.97952422
40399329,ARTE,Manhattan,Italian,40.73234743,-73.99472479
40399340,NYU LUTHERAN COFFEE SHOP,Brooklyn,American,40.64693378,-74.02092959
40399356,O'HANLON'S BAR,Queens,American,40.71497372,-73.83205612
40399372,TURKISH KITCHEN,Manhattan,Turkish,40.74173033,-73.98104336
40399422,PIZZA CHEF,Queens,Pizza,40.78692902,-73.80832894
40399472,OLIVE GARDEN,Manhattan,Italian,40.75930286,-73.98485738
40399560,SARDI'S RESTAURANT,Manhattan,American,40.75791432,-73.98742052
40399569,JUDGE ROY BEAN,Manhattan,American,40.76283655,-73.97579579
40399581,PIO PIO ONE,Queens,Latin American,40.7259583,-73.87011305
40399620,LA LINEA,Manhattan,American,40.72336334,-73.98836508
40399739,DUNKIN' / BASKIN ROBBINS,Queens,Donuts,40.72112789,-73.90394024
40399778,MCDONALD'S,Bronx,Hamburgers,40.81985438,-73.9267107
40399787,STARBUCKS,Manhattan,Coffee/Tea,40.76581959,-73.96347726
40399817,NOVITA,Manhattan,Italian,40.73927177,-73.98629096
40399834,HANGAWI,Manhattan,Korean,40.74682242,-73.98475196
40399852,HANGAR BAR,Manhattan,American,40.73322026,-74.00539435
40399886,DUNKIN',Queens,Donuts,40.72607441,-73.89505048
40399922,WHITE CASTLE,Manhattan,Hamburgers,0.0,0.0
40399955,SCHICK'S MANOR,Brooklyn,Jewish/Kosher,40.63626659,-73.99438652
40399986,FIFTH AVE DINER,Brooklyn,American,40.66954633,-73.98599893
40400039,CAFE GITANE,Manhattan,French,40.72326226,-73.99479406
40400149,CHINA GLATT,Brooklyn,Jewish/Kosher,40.6376798,-73.98933489
40400155,BUS STOP CAFE,Manhattan,American,40.73695861,-74.00585293
40400198,CABANA,Queens,Latin American,40.72111625,-73.84552944
40400209,WHEELER'S,Brooklyn,American,40.58574428,-73.95175645
40400429,BONELLE PASTRY SHOP,Queens,Bakery Products/Desserts,40.71802186,-73.84076039
40400453,CAFE EIGHTY TWO,Manhattan,American,40.78595889,-73.97838737
40400473,DOMINO'S,Manhattan,Pizza,40.74366958,-73.99465532
40400483,STARBUCKS,Manhattan,Coffee/Tea,40.78491602,-73.97916048
40400492,AVELLINO RESTAURANT,Queens,Pizza,40.72977834,-73.86019779
40400544,THE ARCH DINER,Brooklyn,American,40.63119558,-73.91852073
40400561,FORTUNATO BROS CAFE & BAKERY,Brooklyn,Bakery Products/Desserts,40.71373903,-73.94597849
40400686,PEKING DUCK HOUSE,Manhattan,Chinese,40.75730684,-73.96848842
40400710,IL BUCO,Manhattan,Italian,40.72602065,-73.99288528
40400754,RYAN MAGUIRE'S BAR & RESTAURANT,Manhattan,American,40.70822367,-74.00519034
40400810,THE SCRATCHER CAFE,Manhattan,Irish,40.72751364,-73.99072395
40400898,VILLAGE MARIA PIZZA II,Staten Island,Pizza,40.6079918,-74.12109585
40400962,WHITE CASTLE,Manhattan,Hamburgers,40.78803517,-73.94229228
40400976,IRISH PUNT,Manhattan,Irish,40.70593145,-74.01028293
40400997,SCORPION BAR,Queens,Spanish,40.74633726,-73.89613722
40401025,ALTESI DOWNTOWN RISTORANTE,Manhattan,Italian,40.72518092,-74.00326869
40401060,NAIM KOSHER PIZZA,Brooklyn,Jewish/Kosher,40.63786278,-73.98199897
40401066,SALAM,Manhattan,Moroccan,40.73686816,-73.99785296
40401084,MCCABE'S BAR CAR,Queens,Irish,40.76133751,-73.78988819
40401093,FRENCH ROAST,Manhattan,French,40.78767958,-73.97702176
40401160,LA CABANA SALVADORENA RESTAURANT,Manhattan,Latin American,40.8544258,-73.93360578
40401173,BIG BAR,Manhattan,American,40.72739248,-73.98672636
40401224,LA CASA BELLA,Brooklyn,Pizza,40.5906783,-73.99176198
40401247,SHENANIGAN'S PUB,Brooklyn,American,40.64772845,-73.97279986
40401422,BROADWAY DIVE,Manhattan,American,40.79797883,-73.96933953
40401453,JAKE'S DILEMMA,Manhattan,American,40.78421855,-73.97755017
40401742,MCDONALD'S,Queens,Hamburgers,40.66548728,-73.75664689
40401821,THREE DECKER RESTAURANT,Manhattan,American,40.78100923,-73.94944069
40401834,72ND EATERY,Manhattan,American,40.77755725,-73.97867174
40401887,SPORTS MANIA BAR & GRILL,Queens,American,40.66068635,-73.73905367
40401895,JOHNNY'S BAR,Manhattan,American,40.73773825,-74.00179704
40401912,O'NIEAL'S,Manhattan,New American,40.7195432,-73.99794011
40401934,BROOKLYN DINER,Manhattan,American,40.76500854,-73.98041579
40401971,TJ BYRNE'S BAR,Manhattan,Irish,40.70883027,-74.00517596
40402007,GRAND AVENUE PIZZA,Queens,Pizza,40.76563469,-73.91873829
40402023,LE MARAIS,Manhattan,Jewish/Kosher,40.75797698,-73.98367734
40402026,ESTANCIA 460,Manhattan,Latin American,40.72372859,-74.00949199
40402089,HENRY STREET ALE HOUSE,Brooklyn,American,40.69910814,-73.99222097
40402172,LOMBARDI'S,Manhattan,Pizza,40.72168405,-73.99566001
40402222,RAB'S COUNTRY LANE,Staten Island,American,40.58950731,-74.08944286
40402238,WOOD BINE CATERERS,Brooklyn,American,40.6504521,-73.95746109
40402266,UNFORGETTABLE LOUNGE,Queens,Bottled Beverages,40.68728666,-73.7946621
40402333,ASTORIA BAGEL SHOP,Queens,American,40.77718533,-73.91222856
40402337,J & M BAKERY,Queens,Bakery Products/Desserts,40.75686186,-73.930379
40402362,BLAKE & TODD,Manhattan,Sandwiches,40.75691952,-73.97918371
40402365,MICHAEL'S,Manhattan,American,40.76207628,-73.97592241
40402368,TIRO A SEGNO OF NEW YORK,Manhattan,Italian,40.72872445,-74.0015731
40402369,COLONY CLUB,Manhattan,American,40.76504424,-73.96825371
40402375,WOMENS NATL. REPUBLICAN CLUB,Manhattan,American,40.75929058,-73.9770316
40402376,THE CENTURY ASSOCIATION,Manhattan,American,40.75441661,-73.98101086
40402377,REGENCY WHIST CLUB,Manhattan,American,40.7688952,-73.96846126
40402393,HARVARD CLUB,Manhattan,American,40.7552373,-73.98101423
40402397,THE RIVER CLUB,Manhattan,American,40.75468158,-73.96418362
40402398,FRIARS CLUB,Manhattan,American,40.76077182,-73.972786
40402407,UNION CLUB OF CITY OF NEW YORK,Manhattan,French,40.76902865,-73.96489791
40402418,NEW YORK JR. LEAGUE,Manhattan,American,40.77586387,-73.95896572
40402423,KNICKERBOCKER CLUB,Manhattan,American,40.7660277,-73.97141203
40402424,ANGLERS CLUB OF NEW YORK,Manhattan,American,40.70336771,-74.01157011
40402465,THE UNION LEAGUE CLUB,Manhattan,American,40.74945136,-73.98110251
40402466,LOTOS CLUB GRILL ROOM,Manhattan,American,40.76848374,-73.96942898
40402527,MADISON SQUARE,Manhattan,American,40.74301564,-73.98640205
40402610,YALE CLUB,Manhattan,American,40.75397402,-73.97725361
40402699,RIVERDALE YACHT CLUB,Bronx,American,40.90312107,-73.91450344
40402742,ISLAND CHATEAU,Staten Island,American,40.60145818,-74.08577139
40402755,THE UNIVERSITY CLUB,Manhattan,American,40.76124461,-73.97585413
40402756,THE UNIVERSITY CLUB,Manhattan,American,40.76124461,-73.97585413
40402785,HARMONIE CLUB,Manhattan,American,40.76471314,-73.97215986
40402788,CBS EMPLOYEE CAFETERIA,Manhattan,American,40.76973625,-73.99007181
40402893,COLUMBUS CITIZENS FOUNDATION,Manhattan,Italian,40.77024544,-73.96783604
40402899,GLEN TERRACE,Brooklyn,American,40.61914683,-73.92374769
40403419,AIR INDIA LOUNGE,Queens,Indian,0.0,0.0
40403579,THE TAP ROOM,Manhattan,American,40.76124461,-73.97585413
40403586,THE UNIVERSITY CLUB,Manhattan,American,40.76124461,-73.97585413
40403721,SIMPSON THACHER AND BARTLET CAFE,Manhattan,American,40.75241735,-73.97531955
40403768,CLEARY GOTTLIEB,Manhattan,American,40.70942272,-74.01110226
40403822,ANTUN'S,Queens,American,40.71760479,-73.73537765
40403830,PRINCESS MANOR,Brooklyn,Continental,40.72392407,-73.95027787
40403857,S.M.R RESTAURANT SERVICES,Queens,American,40.72669758,-73.92284846
40404024,THE PENN CLUB,Manhattan,American,40.75524829,-73.98108642
40404080,LAZARD FRERES,Manhattan,American,40.75874744,-73.97869222
40423364,HOLTERMANN'S BAKERY,Staten Island,Bakery Products/Desserts,40.56419264,-74.15559274
40423403,LA DELICE PASTRY SHOP,Manhattan,Bakery Products/Desserts,40.7412528,-73.98138993
40423440,BUONO BAKERY,Staten Island,Bakery Products/Desserts,40.59856939,-74.07995211
40423450,BAGEL CORNER,Bronx,Bagels/Pretzels,40.88588162,-73.91106463
40423481,KINGSTON TROPICAL BAKERY,Bronx,Caribbean,40.8886112,-73.86001076
40423510,ALIOTTA BAKE SHOP,Brooklyn,Bakery Products/Desserts,40.61865487,-73.93140621
40423563,CIRCO PASTRY SHOP,Brooklyn,Bakery Products/Desserts,40.70158046,-73.92325272
40423571,ARTUSO PASTRY SHOP,Bronx,Bakery Products/Desserts,40.85431063,-73.88504024
40423654,THE HUNGARIAN PASTRY SHOP,Manhattan,Eastern European,40.80347212,-73.9635107
40423705,ZARO'S BAKERY,Manhattan,American,40.75209393,-73.97760435
40423819,ALFONSO'S PASTRY SHOPPE,Staten Island,Bakery Products/Desserts,40.61274188,-74.12721663
40423830,CHAMPION BAKERY,Bronx,Caribbean,40.88798306,-73.86034121
40423976,O.B'S BAKERY,Queens,Bakery Products/Desserts,40.67939963,-73.7777918
40424337,BAGEL WORKS,Manhattan,Bagels/Pretzels,40.76422873,-73.95861553
40424410,HIGHWAY BAGELS,Brooklyn,Bagels/Pretzels,40.61037981,-73.95436054
40424437,CAPRI BAKERY,Manhattan,Bakery Products/Desserts,40.79813494,-73.94050649
40424488,RENATO'S PASTRY SHOP,Staten Island,Bakery Products/Desserts,40.62489577,-74.14349747
40424515,PASTICCERIA LA TORRE,Queens,Bakery Products/Desserts,40.66044661,-73.84020272
40424633,MANNA HOUSE,Manhattan,Bakery Products/Desserts,40.71815158,-73.99693367
40424709,THE CAKE CHEF,Staten Island,Bakery Products/Desserts,40.6130563,-74.13075055
